year,country,ccode,ele_rural,ele_total,ele_urban,en_int,ren_ele,ren_con,tot_ele,tfec
2005,Slovenia,SVN,100,100,100,5.720648914,3575,29570.31,15117,203005.5809
2005,Solomon Islands,SLB,9.864370976,19.17361641,62.06958389,7.453521864,0,3232.789,74.1,4818.989
2005,Somalia,SOM,2.165793986,12.80183125,32.41962814,41.89977318,0,77121.15,290,82655.65535
2005,South Africa,ZAF,70.68524212,80.9,87.84252167,10.18657076,1610,421555.4,242055,2594930.952
2005,South Eastern Asia,GSE,,,,,,,,
2005,South Sudan,SSD,,0.033698916,3.93666935,,0,0,0,0
2005,Southern Asia,GSA,,,,,,,,
2005,Spain,ESP,100,100,100,4.078545405,42263,286009.7,289445,3923414.274
2005,Sri Lanka,LKA,74.17739903,77.39506531,91.68183899,2.980244868,3471,201101.4,9324,334743.7035
2005,St. Helena,SHN,,,,,0,7.488179,8.08,91.97857874
2005,St. Kitts and Nevis,KNA,93.48919251,95.26508331,99.03048706,3.183909726,0,502.1467,190.4,1962.786703
2005,St. Lucia,LCA,90.65231836,91.67320251,95.074646,3.144197443,0,82.52,323.6,3302.47
2005,St. Martin (French part),MAF,,59.13259506,81.12697601,,0,0,,0
2005,St. Vincent and the Grenadines,VCT,83.75912717,86.49526215,89.58156586,3.292931146,25.5,143.6866,131.7,2472.691305
2005,Sub-Saharan Africa,GSS,,,,,,,,
2005,Sudan,SDN,16.80372222,33.3048439,67.17344666,5.924198673,1261,276860.9,3826,382229.2587
2005,Suriname,SUR,86.8061791,93.91681671,97.46968842,4.334267467,800,4428.604,1518,20016.37904
2005,Swaziland,SWZ,28.35432832,35.52644348,60.89867783,4.979183879,159.5,16835.22,408,33906.22989
2005,Sweden,SWE,100,100,100,5.805964633,81232,539937,158365,1350116.056
2005,Switzerland,CHE,100,100,100,2.859747563,32280,160987.6,57789,833661.4227
2005,Syrian Arab Republic,SYR,83.29076495,92.13484955,99.73477936,8.45143951,4325,10697.17,34935,506655.135
2005,"Taiwan, China",TWN,,,,,5920,23854.77,223523,1922179.097
2005,Tajikistan,TJK,99.1,99.3,99.7,8.374768261,16967,51872.96,17090,81377.99424
2005,Tanzania,TZA,3.700265868,12.67366886,39.81780624,10.36145509,1778,564507.5,3555,620270.0657
2005,Thailand,THA,88.01826136,92.32872009,99.50669098,5.496961683,7330,490508,132197,2421975.165
2005,Timor-Leste,TLS,17.00898707,32.99228287,77.74964142,2.817059441,0,1353.807,69,3104.607
2005,Togo,TGO,9.555313257,26.51883888,57.76768875,14.80194331,76,46705.6,189,60480.4194
2005,Tonga,TON,86.17104582,88.71125031,97.14150238,3.292429766,0,29.02001,48,1337.047905
2005,Trinidad and Tobago,TTO,94.90323193,95.40088654,99.92904663,19.89218648,22,615.4413,7058,115956.2312
2005,Tunisia,TUN,97.3,99.3,99.67,3.895712242,187,38040.92,12661,268323.7221
2005,Turkey,TUR,94.69958888,97.2246933,98.42486572,3.429587227,39748,391400.1,161956,2558487.957
2005,Turkmenistan,TKM,99.53309908,99.5998764,99.67503357,25.99575418,0,372.7927,12820,503381.2667
2005,Turks and Caicos Islands,TCA,45.69753959,93.23829651,99.87765503,,0,4.247925,132,781.870825
2005,Tuvalu,TUV,94.31715111,95.58644867,96.87128448,4.235564912,0,0,4.2,70.178
2005,Uganda,UGA,2.5,8.9,49,10.74983381,1813,334961.7,1881,360927.418
2005,Ukraine,UKR,99.75339088,99.8855617,99.94476664,17.4810192,12401,38890.66,185913,3108192.941
2005,United Arab Emirates,ARE,100,100,100,4.388426055,0,1170.42,60698,1110509.888
2005,United Kingdom,GBR,100,100,100,4.188195306,16938,77836.54,395425,5755949.587
2005,United States,USA,100,100,100,6.60173784,366205,3439771,4268887,58889188.25
2005,Upper middle income,UMC,,,,,,,,
2005,Uruguay,URY,86.2233739,98.38021851,99.25056458,2.869143917,6722,38890.24,7682,97447.8956
2005,Uzbekistan,UZB,99.61538569,99.75644684,100,24.86695533,8630,25866.9,49200,1388859.992
2005,Vanuatu,VUT,13.80536029,29.49051666,81.70993805,3.122981174,1.5,819.7673,49.94,1275.634185
2005,"Venezuela, RB",VEN,87.04510322,98.51834869,100,5.887951373,77229,219143.1,105384,1622786.179
2005,Vietnam,VNM,95.2,96.1,99.6,6.015164338,16995,637860.8,53656,1438017.294
2005,Virgin Islands (U.S.),VIR,100,100,100,,0,0,968.429,2921.2488
2005,Wallis and Futuna,WLF,,,,,0,0,20.334,195.2080665
2005,West Bank and Gaza,PSE,97.70064567,99.19408417,99.74474335,3.864562054,0,7564.137,500.5,33202.2665
2005,Western Asia,GWA,,,,,,,,
2005,Western Sahara,ESH,,,,,0,0,,0
2005,World,GWL,,,,,,,,
2005,"Yemen, Rep.",YEM,27.56,56.41805649,91.05,3.188304185,0,1817.197,4768,203152.9144
2005,Zambia,ZMB,4.401629199,21.27788544,50.49650955,10.36988546,8883,218635,8936,245656.5963
2005,Zimbabwe,ZWE,8.540355013,34.70182037,85.23770142,18.75025862,4915,270869.2,9374,337951.2528
2006,Afghanistan,AFG,12.54386347,28.2286129,80.04289246,1.408623132,646,14324.37,913,38571.43487
2006,Albania,ALB,100,100,100,3.958693064,5431,22033.78,5524,69484.84456
2006,Algeria,DZA,97.33402237,98.77441406,99.56397247,3.484977185,218,3287.996,35226,804447.2303
2006,American Samoa,ASM,,,,,0,0,188.7,603.36
2006,Andorra,AND,100,100,100,,70,1653.998,74,9458.987419
2006,Angola,AGO,15.72091824,29.10367584,51.94732285,4.151633624,2665,198055.3,3306,304594.7242
2006,Anguilla,AIA,,99.14859009,99.14859009,,0,1.827,79.5,1567.497
2006,Antigua and Barbuda,ATG,89.43456862,92.43440247,99.9210968,3.249176539,0,0,258,3989.8
2006,Argentina,ARG,97.16722107,97.16722107,97.16722107,4.630748986,39678,210394.8,106869,2065155.889
2006,Armenia,ARM,98.93645812,99.26573181,99.44974518,5.925896372,1825,5571.174,5941,72798.82236
2006,Aruba,ABW,86.79247161,92.61398315,99.87138367,,0,11.29796,909.5,5948.259955
2006,Australia,AUS,100,100,100,6.068309792,21642,194878,232727,2843578.18
2006,Austria,AUT,100,100,100,4.054619163,40807,280593,62099,1068752.169
2006,Azerbaijan,AZE,99,99.5,99.8,6.096061348,2518,8259.265,24543,288625.3479
2006,"Bahamas, The",BHS,100,97.90076447,97.26448059,2.821683474,0,285.5391,2121,13169.57367
2006,Bahrain,BHR,100,100,100,11.29334147,0,0,21042,114616.2877
2006,Bangladesh,BGD,38.84531839,50.52510246,77.79913503,3.462797908,749,347680.4,29531,710968.0024
2006,Barbados,BRB,100,100,100,4.172277376,0,1160.475,1020.36,11718.33834
2006,Belarus,BLR,100,100,100,10.33864288,38,44730.01,31811,689354.6941
2006,Belgium,BEL,100,100,100,5.695156695,2952,40459.49,84348,1431371.545
2006,Belize,BLZ,82.78301887,90.98853086,98.0671414,5.124873401,179.5,3581.547,211.745,9732.039088
2006,Benin,BEN,8.5,27.9,56.6,8.572005956,4,62002.01,154,108200.4354
2006,Bermuda,BMU,,100,100,2.362224749,0,0,720,5383.22
2006,BES Islands,BES,,,,,,,0,
2006,Bhutan,BTN,44.1397291,61.1817894,97.87981415,15.50684475,4519,44642.66,4520.8,48566.1495
2006,Bolivia,BOL,44.017947,76.211281,95.170734,6.062453788,2219,34540.4,5300,153144.8541
2006,Bosnia and Herzegovina,BIH,99.18746373,99.38727699,99.7146933,6.768848282,5857,19904.86,13309,109821.983
2006,Botswana,BWA,22.79684916,39.45542145,52.91757202,3.466821619,0,19406.28,983,66079.00836
2006,Brazil,BRA,86.071277,97.594314,99.708742,3.903329868,363765,3215481,419337,6855296.629
2006,British Virgin Islands,VGB,,,,,0,10.48747,105,1201.68747
2006,Brunei Darussalam,BRN,100,100,100,4.616059019,0,0,3298,58325.68278
2006,Bulgaria,BGR,100,100,100,8.272861592,4258,41558.91,45502,415432.7598
2006,Burkina Faso,BFA,2.33310867,12.5818758,48.21146774,6.93912579,80.1,89071.32,547.8,105265.7367
2006,Burundi,BDI,,4.588065624,51.17845154,14.65311171,93.3,78671.45,95.3,81224.82149
2006,Cambodia,KHM,16.47412228,28.08494759,76.65567017,4.959984332,68,87909.15,1176,119028.0863
2006,Cameroon,CMR,14,49,73,5.936699966,4535,215312.9,5106,252048.9606
2006,Canada,CAN,100,100,100,8.373036595,363868,1560391,607359,7064189.228
2006,Cape Verde,CPV,46.40531065,69.29824066,85.51906586,3.48058172,7.44,1604.912,251.94,6401.377375
2006,Caucasian and Central Asia,CCA,,,,,,,,
2006,Caucasus and Central Asia,GCA,,,,,,,,
2006,Cayman Islands,CYM,,100,100,,0,0,555,4000.5
2006,Central African Republic,CAF,1.114461781,7.805169325,20.26367188,6.32636172,140,18202.61,167,21466.041
2006,Chad,TCD,0.845211503,4.756928444,18.76092911,3.681716453,0,51960.75,130,56596.0109
2006,Channel Islands,CHI,100,100,100,,0,0,,0
2006,Chile,CHL,96.410445,99.368108,99.814949,4.266401146,30567,277614.9,55320,843631.1146
2006,China,CHN,96.62545706,98.06681061,99.91111755,9.974489413,446882,8406294,2865954,49175114.02
2006,Colombia,COL,84.63079096,95.46623993,99.29786682,2.785625649,43335,250373.2,53765,863945.1752
2006,Comoros,COM,45.49909842,53.57271957,74.48350525,5.016641369,0,1309.166,50.1,3018.466335
2006,"Congo, Dem. Rep.",COD,,10.22869492,31.43348312,22.89278,7497,691390.3,7543,710335.9212
2006,"Congo, Rep.",COG,5.844841578,33.40824127,50.70642471,3.170103178,372,31500.97,453,45199.68797
2006,Cook Islands,COK,98.87892377,98.60750531,98.48223525,,0,0,32.2,534.57
2006,Costa Rica,CRI,97.964446,99.147523,99.930421,3.506011756,8164,55210.68,8697,130630.1697
2006,Cote d'Ivoire,CIV,36.11954238,60.17105263,91.22701236,7.931036677,1622,168721.3,5655,225219.8625
2006,Croatia,HRV,100,100,100,4.489793043,6647,76442.11,12923,299570.7316
2006,Cuba,CUB,95.70818,98.97970581,100,2.482029477,500,60806.1,16469,276793.3255
2006,Curacao,CUW,100,100,100,,32,85.98988,1218,33843.20231
2006,Cyprus,CYP,100,100,100,3.734778234,1,2262.842,4652,64390.68126
2006,Czech Republic,CZE,100,100,100,6.899537591,3520,83187.21,83654,1058592.061
2006,Denmark,DNK,100,100,100,3.435298787,9201,94541.65,45611,619249.91
2006,Djibouti,DJI,9.9,55.5,62.4,4.815514166,0,1899.481,306,5754.821275
2006,Dominica,DMA,89.09596252,89.09596252,89.09596252,2.806986399,27.8,121.763,85.4,1409.991365
2006,Dominican Republic,DOM,81.994386,90.118148,94.389301,3.304548277,2227,39201.55,13863,212696.9344
2006,Eastern Asia (including Japan),GEJ,,,,,,,,
2006,Eastern Asia (not including Japan),GEA,,,,,,,,
2006,Eastern Europe,GEE,,,,,,,,
2006,Ecuador,ECU,89.435963,96.315259,99.525886,3.181268497,7276,41762.3,14075,321954.4949
2006,"Egypt, Arab Rep.",EGY,98.71160353,99.04,99.47402191,4.144380071,13541,102639.8,115407,1646457.132
2006,El Salvador,SLV,75.653518,89.201467,97.195509,4.54802606,3245,66343,5655,139228.3496
2006,Equatorial Guinea,GNQ,45.0460035,64.09733582,94.01740265,2.592111483,39,3983.167,122,60039.25002
2006,Eritrea,ERI,25.47125877,35.37248611,77.05088043,4.539424853,2,14855.18,269,18908.80297
2006,Estonia,EST,100,100,100,6.412805454,130,20375.07,9732,118714.5369
2006,Ethiopia,ETH,6.458382128,18.57607841,82.67510223,25.5342218,3259,1224271,3269,1289489.141
2006,Europe,GEU,,,,,,,,
2006,Faeroe Islands,FRO,100,100,100,,116,387.3781,260,9006.2313
2006,Falkland Islands,FLK,,,,,0.3,5.871957,17.1,667.711935
2006,Fiji,FJI,73.31900434,83.74394226,94.05936432,3.98972704,341.255,9517.484,839.996,22983.71078
2006,Finland,FIN,100,100,100,7.422568899,22466,331943,82312,1062445.634
2006,France,FRA,100,100,100,4.740105419,62339,530365.3,569432,6269009.772
2006,French Guyana,GUF,,,,,538,2555.308,716,7541.24688
2006,French Polynesia,PYF,100,100,100,,200.11,691.7559,657,6765.95415
2006,Gabon,GAB,17.27833309,80.87863922,93.03630066,6.152547532,953,113910.9,1665,132220.7769
2006,"Gambia, The",GMB,10.61288343,35.41633606,57.25168228,4.588159241,0,4634.955,216,7819.565
2006,Georgia,GEO,98.84072631,99.0796051,99.29551697,5.642128005,5315,31091.1,7287,83538.59238
2006,Germany,DEU,100,100,100,4.47122845,71638,683859.3,632732,8820320.967
2006,Ghana,GHA,33.84662766,55.09345008,80.72065379,4.510217058,5619,115673.4,8430,197535.1918
2006,Gibraltar,GIB,,100,100,,0,0,151,4767.29982
2006,Greece,GRC,100,100,100,3.620715939,7679,70386.65,60179,857152.8458
2006,Greenland,GRL,100,100,100,,196.1,584.6678,383.1,8476.248297
2006,Grenada,GRD,87.98100281,87.98100281,87.98100281,2.95528185,0,284.6359,167.16,2752.234546
2006,Guadeloupe,GLP,,,,,132.8,511.9487,1605,18172.6912
2006,Guam,GUM,100,100,100,,0,0,1891.2,5918.4
2006,Guatemala,GTM,71.347002,83.730998,94.40666,3.833558879,4243,157566.5,8166,272119.3913
2006,Guinea,GIN,0.497716164,21.95210457,65.12715149,11.45952399,461,101163,873,124796.65
2006,Guinea-Bissau,GNB,2.817745803,14.5361991,34.4004065,13.85516605,0,20881.13,27.946,23651.3813
2006,Guyana,GUY,69.47067239,73.38258786,82.41903503,7.407478793,0,10467.78,664.34,22146.41709
2006,Haiti,HTI,11.7,33.9,68.9,9.925120398,271,88511.04,570,114930.5489
2006,High income,HIC,,,,,,,,
2006,High income: nonOECD,NOC,,,,,,,,
2006,High income: OECD,OEC,,,,,,,,
2006,Honduras,HND,46.943208,71.266448,96.856154,5.755526535,2212,79212.62,5990,153596.0656
2006,"Hong Kong SAR, China",HKG,,100,100,1.859511958,1,2362.981,38617,317602.1488
2006,Hungary,HUN,100,100,100,4.923977291,1493,39121.05,35859,729308.5728
2006,Iceland,ISL,100,100,100,13.36544959,9926,53621.73,9930,83763.2142
2006,India,IND,55.7,67.9,93.1,5.661849048,135725,6904236,773784,14552475.55
2006,Indonesia,IDN,84.70908779,90.62,97.35762024,4.71929665,16313,2151580,133072,5387428.707
2006,"Iran, Islamic Rep.",IRN,94.52935344,98.4,100,6.975376446,18391,74638.81,192682,5338056.663
2006,Iraq,IRQ,93.64806867,97.62211156,99.5434927,3.221024158,6096,18357.05,33823,718755.0317
2006,Ireland,IRL,100,100,100,2.941423678,2475,16449.65,27116,513465.4676
2006,Isle of Man,IMN,100,100,100,,3.5,116.3235,395.5,2022.3
2006,Israel,ISR,100,100,100,4.401184678,25,31242.14,50558,457780.2321
2006,Italy,ITA,100,100,100,3.52295333,50635,411530.8,307691,5477900.724
2006,Jamaica,JAM,81.09903143,89.31389618,96.5993576,7.33732555,295,13405.48,7473,144002.5158
2006,Japan,JPN,100,100,100,4.924156378,106811,484619.7,1130383,12027201.39
2006,Jordan,JOR,97.77427072,99.12063599,99.4274292,5.27945554,60,4307.994,11120,188775.7782
2006,Kazakhstan,KAZ,99.65550239,99.76654765,99.82867545,9.19008024,7768,26317.4,71657,1237265.677
2006,Kenya,KEN,12.79501379,22.86313248,58.46577454,8.183793854,4416,368256.6,6278,461660.8096
2006,Kiribati,KIR,43.32297486,64.190979,91.21725464,6.538387346,0,17.65597,23.6,704.087749
2006,"Korea, Dem. Rep.",PRK,21.62863159,21.62863159,21.62863159,,12620,69292.86,22435,773550.7815
2006,"Korea, Rep.",KOR,100,100,100,6.920009393,4018,43829.36,402270,4620144.56
2006,Kosovo,XKX,,96.71591949,96.71591949,6.875895816,101,9333.067,4434,42143.03089
2006,Kuwait,KWT,100,100,100,4.696134105,0,0,47607,432207.8857
2006,Kyrgyz Republic,KGZ,99.29797067,99.46412659,99.76881409,8.406556578,12472,21368.3,14523,76954.09576
2006,Lao PDR,LAO,42.58429616,57.0410587,94.13188143,4.090188236,3595.8,58880.77,4134.1843,80662.61532
2006,Latin America and Caribbean,GLC,,,,,,,,
2006,Latvia,LVA,100,100,100,4.546775384,2786,58798.35,4891,172941.5937
2006,Lebanon,LBN,99.05178702,99.38381709,99.47873228,4.042405154,695,9181.436,11536,122481.3171
2006,Lesotho,LSO,2.62671806,9.7,33.62269974,13.09625902,481.6,26970.87,481.6,48630.865
2006,Liberia,LBR,,0.244776547,0.827457488,30.74067158,0,48961.13,200,55869.56632
2006,Libya,LBY,97.22166397,98.82056427,99.29724121,4.682348983,0,6340.783,24754,337777.082
2006,Liechtenstein,LIE,100,100,100,,0,0,,0
2006,Lithuania,LTU,100,100,100,5.597202757,435,35605.11,12077,203895.5271
2006,Low & middle income,LMY,,,,,,,,
2006,Low income,LIC,,,,,,,,
2006,Lower middle income,LMC,,,,,,,,
2006,Luxembourg,LUX,100,100,100,4.237457238,246,3520.942,3529,168283.3181
2006,"Macao SAR, China",MAC,,100,100,0.785525683,0,4389.584,1669,18570.45875
2006,"Macedonia, FYR",MKD,98,99,98,6.042382421,1650,14513.54,7006,73875.79292
2006,Madagascar,MDG,,15.44950294,55.41127777,5.422232212,637.9218,97125.98,1173.6578,115153.2503
2006,Malawi,MWI,1.04880137,3.653227333,23.56792144,7.822725048,1356.6,46050.78,1582.1,55256.40623
2006,Malaysia,MYS,96.80432905,98.2416687,98.93425751,5.497885714,6443,77614.74,89830,1554035.49
2006,Maldives,MDV,88.71357054,92.32444,99.0203476,3.545307864,0,129.5316,212,8970.05161
2006,Mali,MLI,3.2,16.6,47.4,3.349610787,650,46026.03,1333,55677.13565
2006,Malta,MLT,100,100,100,3.312450816,0,27.00486,2261,12667.79142
2006,Marshall Islands,MHL,44.88441493,77.2698288,91.0196991,7.257500845,0,215,100,1267.502
2006,Martinique,MTQ,,,,,34.07,331.1056,1553,15843.8804
2006,Mauritania,MRT,,26.91089821,57.89836121,3.212152822,0,11065.98,569.3,28286.735
2006,Mauritius,MUS,100,98.74002075,96.90711212,3.195436178,523,5126.166,2350,31084.22671
2006,Mayotte,MYT,,,,,0,242.0775,171,2207.6965
2006,Mexico,MEX,97.044254,99.11416,99.705865,4.399624281,39532,432409.9,257750,4401518.447
2006,"Micronesia, Fed. Sts.",FSM,50.81311241,56.98924255,78.47886658,5.198493318,0.2,15.67868,71.4,1250.3697
2006,Middle income,MIC,,,,,,,,
2006,Moldova,MDA,99.31102402,99.40963745,99.52915192,11.55442284,377,4804.018,6092,96455.70774
2006,Monaco,MCO,,100,100,,0,0,,0
2006,Mongolia,MNG,39.29644132,76.30448914,97.54472351,8.603595449,0,4455.718,3544,99863.97228
2006,Montenegro,MNE,99.26565254,99.48332214,99.61459351,6.599892285,1750,14355.58,2952,32021.77684
2006,Montserrat,MSR,,,,,0,0,21.9,360.9
2006,Morocco,MAR,91.77,96.5,99.26,3.539464883,1181,87787.85,19864,470733.4377
2006,Mozambique,MOZ,1.805053265,12.89014149,38.53253555,21.44989308,14717,310558.4,14737,332903.8561
2006,Myanmar,MMR,32.73520721,48.5791626,86.65188599,5.095789891,3325,429687.2,6164,529715.8201
2006,Namibia,NAM,22.16906078,41.35594177,73.18440247,3.519654335,1512,16284.21,1606,49553.29008
2006,Nauru,NRU,,99.40956116,97.91053009,,0.1,0.311707,16.4,433.86
2006,Nepal,NPL,43.2,51.2,90.1,8.563978075,2735,344938.9,2748,378001.7211
2006,Netherlands,NLD,100,100,100,4.554004701,8051,64827.37,98833,2056811.429
2006,Netherlands Antilles,ANT,,,,,,,1218,
2006,New Caledonia,NCL,100,100,100,,316,1092.044,1872,26035.72035
2006,New Zealand,NZL,100,100,100,5.193703491,28114,148188.3,43602,504401.2968
2006,Nicaragua,NIC,50.70399124,75.82373047,95.41615295,5.58537852,942,42207,3134,81520.1361
2006,Niger,NER,1.5,9.3,47.2,6.770539959,2,61004.09,218,69734.58718
2006,Nigeria,NGA,24.6208725,48.27477646,83.84001923,7.126335774,6263,3342934,23110,3880791.98
2006,Niue,NIU,,,,,0,16.39582,3,68.2800901
2006,Northern America,GNA,,,,,,,,
2006,Northern Mariana Islands,MNP,100,100,100,,0,0,387,1081.08
2006,Norway,NOR,100,100,100,3.782501584,120393,431346.3,121222,755956.2569
2006,Not classified,LNX,,,,,,,,
2006,Nothern America,NAR,,,,,,,,
2006,Oceania,GCN,,,,,,,,
2006,Oceania (not including Australia and New Zealand),GOC,,,,,,,,
2006,Oman,OMN,,,,5.889782058,0,0,13664,301425.9864
2006,Pakistan,PAK,76.73858555,83.85049438,97.01198578,5.088104961,31953,1200230,98213,2580417.913
2006,Palau,PLW,95.24808559,98.37392426,99.20371246,12.88166887,0,0,107.6,2144.40236
2006,Panama,PAN,62.95477748,85.15166473,97.65911102,3.123461778,3604,28714.35,5989,106579.3901
2006,Papua New Guinea,PNG,6.5,12.4,61.3,11.27651686,1090,59598.29,3348,101262.9648
2006,Paraguay,PRY,94.092832,96.749045,98.536399,4.595576815,53784,101721.2,53784,151227.3416
2006,Peru,PER,39.626711,80.157275,96.160471,2.481283283,20052,157257.3,27358,464166.6094
2006,Philippines,PHL,68.86518778,79.66300201,92.16999054,3.721485085,20458,300304.1,56783,921273.3947
2006,Poland,POL,100,100,100,5.884537714,4291,179586.8,160764,2499828.418
2006,Portugal,PRT,100,100,100,3.691442954,15722,165242.4,48576,739943.7566
2006,Puerto Rico,PRI,100,100,100,0.178640384,142,451.9797,24947,79405.2
2006,Qatar,QAT,100,100,100,6.763879767,0,0,17080,267456.3009
2006,Reunion,REU,,,,,581.7,2905.263,2365.7,31679.84
2006,Romania,ROU,100,100,100,5.085161695,18360,172924.7,62697,993220.287
2006,Russian Federation,RUS,100,100,100,9.36060693,173865,553221.2,993865,15879365.75
2006,Rwanda,RWA,1.226088507,10.28560829,46.14635849,7.238750248,38.4,54611.52,170.7,60287.02977
2006,Saint Pierre et Miquelon,SPM,,,,,0.8,8.084077,41.6,597.541
2006,Samoa,WSM,95.75952764,96.37172973,98.57225545,4.060621736,52.5,1561.19,116,3466.59469
2006,San Marino,SMR,100,100,100,,0,0,,0
2006,Sao Tome and Principe,STP,41.42571332,56.50058746,67.04270935,5.377780461,8,749.383,43,1583.351
2006,Saudi Arabia,SAU,100,100,100,5.608051282,0,250.4125,181434,2859419.817
2006,Senegal,SEN,20.7,49.9,83.6,4.800468318,289,31888.77,2439,72138.73147
2006,Serbia,SRB,99.75480218,99.62382507,99.51576233,8.654739695,10965,61995.18,36481,395208.9667
2006,Seychelles,SYC,97.94734927,99,100,6.343110985,0,28.8666,252.52,8153.9706
2006,Sierra Leone,SLE,1.163894594,12.91033745,32.8288765,9.39427261,4.2,41184.29,41.2,49390.147
2006,Singapore,SGP,,100,100,3.37547957,477,1602.55,39442,309301.6922
2006,Sint Maarten (Dutch part),SXM,,100,100,,0,0,0,0
2006,Slovak Republic,SVK,100,100,100,6.870147029,4803,27772.28,31251,422866.9675
2006,Slovenia,SVN,100,100,100,5.436401021,3703,29707.29,15115,206094.9369
2006,Solomon Islands,SLB,6.5,14.4,61.2,7.024490124,0,3232.03,75,4862.8897
2006,Somalia,SOM,2.697795071,15.23378582,38.1155303,42.38316824,0,79397.89,300,84946.79308
2006,South Africa,ZAF,69.33984669,80.7,88.2491684,9.577976732,3180,431762.9,250851,2637461.43
2006,South Eastern Asia,GSE,,,,,,,,
2006,South Sudan,SSD,,0.15520826,5.532559872,,0,0,0,0
2006,Southern Asia,GSA,,,,,,,,
2006,Spain,ESP,100,100,100,3.911672736,52149,324023.2,295582,3824542.908
2006,Sri Lanka,LKA,75.9241389,78.9683075,92.49555206,2.793170686,4655,209371.1,9500,336750.2274
2006,St. Helena,SHN,,,,,0,7.165622,8.2,79.94332189
2006,St. Kitts and Nevis,KNA,94.13370969,95.72267914,99.1053009,2.643232316,0,0.210203,191,1564.170203
2006,St. Lucia,LCA,91.33430326,92.14594269,95.01220703,2.93170797,0,82.6675,330.8,3339.0075
2006,St. Martin (French part),MAF,,60.21897507,81.86605835,,0,0,,0
2006,St. Vincent and the Grenadines,VCT,85.61292116,87.80076599,90.23318481,3.054432931,23.2,135.8002,134.3,2428.503935
2006,Sub-Saharan Africa,GSS,,,,,,,,
2006,Sudan,SDN,17.23973224,33.69903183,67.4006424,5.781517441,1370,294756.3,4521,425021.1179
2006,Suriname,SUR,80.39102933,91.01983989,95.63264287,3.967095403,1026,5118.099,1534,20608.14136
2006,Swaziland,SWZ,21.7,35.2,63.4,5.461796541,156.28,21178.71,437.28,33999.19708
2006,Sweden,SWE,100,100,100,5.399464197,71071,548249.7,143286,1333078.502
2006,Switzerland,CHE,100,100,100,2.870579249,32141,154265.8,62136,826860.5104
2006,Syrian Arab Republic,SYR,99.18042666,99.5057574,99.75750793,8.369588882,3945,9768.036,37283,534860.8948
2006,"Taiwan, China",TWN,,,,,6259,25324.41,231553,1940088.721
2006,Tajikistan,TJK,98.61058671,98.90644836,99.72915649,8.070238782,16701,52130.7,16935,84656.0493
2006,Tanzania,TZA,3.791856832,13.2957449,41.09418869,10.25642697,1437,582339.7,3448,640607.6142
2006,Thailand,THA,98.92566343,99.14620148,99.62600985,5.339981522,9597,506831.3,138742,2450006.336
2006,Timor-Leste,TLS,19.71737197,35.67540359,78.96593475,2.978554162,0,1298.997,72,3099.997
2006,Togo,TGO,6.1,27.9,64.9,14.19571922,94,47640.59,221,59805.25603
2006,Tonga,TON,90.7,92.3,97.71,3.811640028,0,29.30093,49,1569.416825
2006,Trinidad and Tobago,TTO,95.78332197,96.19033051,99.96420288,19.60547194,45,687.4742,7190,110984.4062
2006,Tunisia,TUN,98.81023623,99.4,99.71386719,3.896280018,130,39156.88,13061,273439.5731
2006,Turkey,TUR,95.63149009,97.73033905,98.70079041,3.54905088,44522,398480.8,176299,2797242.529
2006,Turkmenistan,TKM,99.81818182,99.8413328,99.86910995,23.99271781,0,438.7766,13650,512009.9266
2006,Turks and Caicos Islands,TCA,44.48551339,93.38144684,99.87138367,,0,4.468505,158,864.891405
2006,Tuvalu,TUV,94.52288889,95.85482788,97.14868927,3.296520769,0,0,4.2,70.6467
2006,Uganda,UGA,2.9,9,41.8,9.918727367,1239,345225.9,1616,373537.7759
2006,Ukraine,UKR,99.44828903,99.63037109,99.71617889,15.65970025,12921,53959.89,193233,3110946.014
2006,United Arab Emirates,ARE,100,100,100,4.148020195,0,1324.41,66768,1126115.976
2006,United Kingdom,GBR,100,100,100,4.012097379,18106,87957.64,393429,5660371.223
2006,United States,USA,100,100,100,6.369407404,395209,3755239,4275011,58707586.93
2006,Upper middle income,UMC,,,,,,,,
2006,Uruguay,URY,86.772768,98.505426,99.328071,2.966368082,3644,36588.95,5617,102615.6628
2006,Uzbekistan,UZB,99.30763179,99.4900961,99.7918293,23.67541373,9160,27454.86,50920,1419114.52
2006,Vanuatu,VUT,10.44,26.44,82.78,2.699438263,1.53,819.5465,50.94,1177.986022
2006,"Venezuela, RB",VEN,87.1552992,98.53634644,100,5.963233613,81600,232446.5,110422,1505183.154
2006,Vietnam,VNM,94.9,96,99.1,5.761763366,20473,648045.8,60493,1457556.252
2006,Virgin Islands (U.S.),VIR,100,100,100,,0,0,974.117,2934.3564
2006,Wallis and Futuna,WLF,,,,,0,0,19.687,191.0912201
2006,West Bank and Gaza,PSE,99.4,99.7,99.8,3.589805055,0,5948.153,345.3,32891.5435
2006,Western Asia,GWA,,,,,,,,
2006,Western Sahara,ESH,,,,,0,0,,0
2006,World,GWL,,,,,,,,
2006,"Yemen, Rep.",YEM,37.73431133,55.80033463,94.96466431,3.308474124,0,1878.785,5387,201673.7599
2006,Zambia,ZMB,4.237415169,21.7373333,51.49489594,9.839454201,9669,225953.6,9682,251498.6058
2006,Zimbabwe,ZWE,8.7,37.2,91.4,20.01010225,5413,279849.9,7974,355827.4653
